StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,1,2,3,5,6,7,8,9,10,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,13,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,15,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,17,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,19,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,21,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,23,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,Q36,Q37,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q38,Q39,Q42_1,Q42_2,Q38 - Parent Topics,Q38 - Sentiment Polarity,Q38 - Sentiment Score,Q38 - Sentiment,Q38 - Topic Sentiment Label,Q38 - Topic Sentiment Score,Q38 - Topics
10/7/2020 18:13,10/7/2020 18:20,IP Address,107.77.225.160,100,427,TRUE,10/7/2020 18:20,R_3EZl2e3npnLzrPk,,,,,40.84939575,-73.9016037,anonymous,EN,Female,18,College of Humanities and Social Science,I did not run to get the dog ball,School tests make students nervous.,Boys’ baseball clothes are dirty.,"Yesterday, we drove really slow in our car while passing a tunnel party","I love summer because school is done, I got to the beach with my family, and I eat a lo fo ice cream","A girl went shopping for her school prom dress, but it was ruined on the drive back home",0,0,2.014,0,"3, 2, 0",0,0,2.017,0,"6, 1, 4",0,0,2.007,0,"2, 7, 6",0,0,2.109,0,"8, 24, 10",0,0,2.109,0,"11, 33, 18",0,0,2.009,0,"2, 4, 6",0,0,2.009,0,He’s jumping in a pile of leaves,Towel dog,0,0,2.01,0,She is laughing at a girl falling in the cafeteria,Bat purse,Everyday,Everyday,,,,,,,
10/8/2020 7:50,10/8/2020 7:57,IP Address,137.226.236.240,100,439,TRUE,10/8/2020 7:57,R_2bIvpk8xEcudHTs,,,,,50.74789429,6.048492432,anonymous,EN,Female,24,College of Science and Health,the dog is running after the ball,In school students have tests,The boy was playing baseball and his clothes are now dirty,After the party my friends drove with their cars slowly through the tunnel,When school ends i will spend my summer with my family on the beach and eat lots of ice cream,Any girl is excited to go shopping for the school prom and hopes that everything goes perfectly otherwise the night will be ruined,0,0,2.128,0,"3,2,0",0,0,2.017,0,"6,1,4",0,0,2.028,0,"4,7,6",0,0,2.025,0,"8,24,10",0,0,2.02,0,"11,33,18",0,0,2.128,0,"91,55,40",0,0,2.126,0,He is playing with the leaves,towel dog,0,0,2.139,0,She is laughing at the other girl,bat purse,Everyday,1-2 times per week,,,,,,,
10/10/2020 0:22,10/10/2020 0:32,IP Address,62.228.31.168,100,616,TRUE,10/10/2020 0:32,R_3J34ZjKgFB12PFn,,,,,35.1638031,33.36390686,anonymous,EN,Female,24,College of Arts and Communication,The god run to get the ball,The school tested the students,The boy playing baseball made his clothea dirty,There is a tunnel party that you go with friends in a very slow car ride,This summer after school ends wilk go to the veack with family to get ice cream,The girl went for shopping her prom dress but took it to the school and it got ruined,0,0,2.017,0,3 2 0,0,0,2.013,0,6 1 4,0,0,2.013,0,4 7 6,0,0,2.014,0,8 24 10,0,0,2.013,0,11 33 8,0,0,2.011,0,91 52 ,0,0,2.013,0,He is having fun,Towel dog,0,0,2.113,0,Making fun if the girl falling,Bat purse,3-4 times per week,3-4 times per week,,,,,,,
10/7/2020 14:39,10/10/2020 13:38,IP Address,128.0.246.52,100,255527,TRUE,10/10/2020 13:38,R_07XueFIN0N7j58R,,,,,35.1638031,33.36390686,anonymous,EN,Male,22,College of Science and Health,A dog run to get the ball.,The student had a math test in school today.,"The boy played baseball, so his clothes got dirty.","The cars moved really slow when we got near the tunnel, so my friends and I threw a party.","In the summer, when school is finished, i will be all day at the beach eating ice cream with my family.",The dreams of a perfect school prom the girl had were ruined because she did not manage to go shopping.,0,0,2.014,0,"3, 0, 2",0,0,2.111,0,"6, 1, 4",0,0,2.012,0,"4, 7, 6",0,0,2.007,0,"8, 24, 10",0,0,2.112,0,"11, 33,18",0,0,2.011,0,"91, 55, 40",0,0,2.011,0,He is peeing.,Towel dog,0,0,2.011,0,She threw the other girl down.,Bat purse,Everyday,3-4 times per week,,,,,,,
10/12/2020 14:21,10/12/2020 14:32,IP Address,107.77.202.72,100,655,TRUE,10/12/2020 14:32,R_1Q3eH4ck9CAblBX,,,,,38.82629395,-77.21109772,anonymous,EN,Female,24,College of Business,We watched the dog run after the ball.,The student went to school to take a test.,The clothes are dirty because the boy played baseball today. ,"On our way to a party with my friends, our cars had to drive slow due to traffic under the tunnel.","Instead of going to school, my family takes us to our summer beach house to get ice cream.",The girl went shopping for a prom dress after her last one got ruined after school. ,0,0,2.013,0,123,0,0,2.022,0,123,0,0,2.009,0,567,0,0,2.108,0,"10,11,13",0,0,2.109,0,"13,14,17",0,0,2.013,0,"93,94,95",0,0,2.11,0,Jumping in leaves,Dog towel,0,0,2.014,0,She’s being rude ,Bat purse,1-2 times per week,1-2 times per week,,,,,,,
10/12/2020 14:28,10/12/2020 14:36,IP Address,24.228.109.99,100,433,TRUE,10/12/2020 14:36,R_PA7QH9cF0QEZaQp,,,,,40.86219788,-73.89019775,anonymous,EN,Female,23,College of Science and Health,The dog had to run to fetch the ball.,"To take their test, the student had to drive to the school.",His clothes were dirty because the boy played baseball.,"Our friends took multiple cars through the tunnel to the party, so they took it slow.",School is out for the summer so I intend on spending time with my family at the beach where we will eat ice cream.,The girl went shopping for her school prom but the dress she bought was ruined by the rain. ,0,0,2.113,0,"5,4,2",0,0,2.011,0,"8,3,6",0,0,2.01,0,"6,9,8",0,0,2.11,0,"10,26,12",0,0,2.11,0,"13,35,20",0,0,2.11,0,"93,57,42",0,0,2.009,0,Jumping in the leaves.,Towel dog,0,0,2.11,0,She is bullying the girl falling.,Bat purse,1-2 times per week,1-2 times per week,,,,,,,
10/12/2020 14:34,10/12/2020 14:43,IP Address,98.221.163.205,100,494,TRUE,10/12/2020 14:43,R_3Lbf7ROZ7ijSZgS,,,,,40.4855957,-74.62650299,anonymous,EN,Female,22,College of Humanities and Social Science,The dog runs to the ball,The students in school had a test,The boys clothes were dirty from baseball,Our friends from the party drove several cars through the tunnel slowly,School ended so my family went to the beach this summer and had lots of ice cream,A girl could not go shopping for the school prom so her day was ruined,0,0,2.125,0,"3,2,1",0,0,2.009,0,"6,1,4",0,0,2.008,0,"4,7,6",0,0,2.009,0,"8,24,10",0,0,2.01,0,"11,23,18",0,0,2.109,0,"91,55,40",0,0,2.009,0,He is jumping into the leaves,"Dog, Towel",0,0,2.009,0,She is falling with all the food,"Bat, ?",1-2 times per week,1-2 times per week,,,,,,,
10/12/2020 14:48,10/12/2020 14:55,IP Address,73.33.135.243,100,434,TRUE,10/12/2020 14:55,R_2Qij4WnfeylQYLa,,,,,40.4855957,-74.62650299,anonymous,EN,Female,21,College of Humanities and Social Science,The dog saw a ball and went for a run,The student at school took a test,The boys’s clothes got dirty after baseball,The friends went slow through the tunnel after the party,After school the family went to the beach and got ice cream for a nice summer day,After school the girl went shopping so prom wasn’t ruined,1.248,1.781,2.009,2,"3,2,0",0,0,2.009,0,"6,1,4",0,0,2.008,0,"4,7,6",0,0,2.009,0,"8,24,10",0,0,2.009,0,"11,23,18",0,0,2.008,0,"91,42,13",0,0,2.009,0,He’s jumping into a leaf pile ,Towel dog ,0,0,2.008,0,She’s laughing at the girl falling ,Bat purse ,1-2 times per week,3-4 times per week,,,,,,,
10/5/2020 12:56,10/5/2020 14:56,IP Address,100.8.192.74,35,7190,FALSE,10/12/2020 14:56,R_3IYsuIOKtRQs9pX,,,,,,,anonymous,EN,Female,22,College of Arts and Communication,dog ball run now please,student school test now please,clothes boy irty baseball now please,cars slow firends tunnel party now please,beach family school summer ice cream dog cat,prom school girl ruined shopping dog cat,0,0,2.007,0,,0,0,2.108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2020 15:51,10/12/2020 15:58,IP Address,149.151.86.161,100,418,TRUE,10/12/2020 15:58,R_3qKiqK8sTKbX3g8,,,,,40.94509888,-74.25309753,anonymous,EN,Female,20,College of Arts and Communication,The dog will run after the ball,The student took the test in school,The boy put his dirty baseball clothes in the wash,The friends got in their slow cars and drove through the tunnel to the party,The children left school for the summer and the family drove to the beach and got ice cream,The girl went shopping for her school prom because her dress was ruined,1.692,1.692,2.108,1,"3, 2, 0",0,0,2.011,0,"6, 1, 4",0,0,2.008,0,"4, 7, 6",0,0,2.111,0,"8, 24, 10",0,0,2.01,0,"11, 33, 18",0,0,2.008,0,"91, 55, 40",0,0,2.107,0,Jumping in a pile of leaves,"Towel, dog",0,0,2.008,0,Laughing at the girl falling,"Bat, pull",3-4 times per week,1-2 times per week,,,,,,,
10/12/2020 15:43,10/12/2020 16:05,IP Address,172.58.236.27,100,1343,TRUE,10/12/2020 16:05,R_24uRIqtUpRGOst9,,,,,40.75970459,-74.18360138,anonymous,EN,Female,19,College of Science and Health,The dog will run after the ball. ,The student had to report to school for a test.  ,The boy came home with dirty clothes after playing baseball. ,"After coming from a party, the friends made sure to drive slow through the tunnel full of cars.","Once school ends for the summer, my family loves to go to the beach and eat ice cream.",The girl threw a fit and said her high school prom was ruined because she couldn’t go shopping for a dress.,0,0,2.037,0,"2,1,0",0,0,2.036,0,"6, 1, 4",0,0,2.036,0,"4,7,6",0,0,2.037,0,"8,24,10",0,0,2.036,0,"11,33,18",0,0,2.037,0,"91,55,30",0,0,2.038,0,The boy in the yellow shirt is jumping in a pile of leaves. ,"Towel, dog",0,0,2.038,0,She’s mocking the girl with the yellow sweater who slipped and spilled her food. ,"Bat, purse",Everyday,3-4 times per week,,,,,,,
10/12/2020 15:43,10/12/2020 16:08,IP Address,172.58.236.161,100,1471,TRUE,10/12/2020 16:08,R_2y7LHVfl8syPIFp,,,,,40.75970459,-74.18360138,anonymous,EN,Female,18,College of Science and Health,The dog grabbed the ball and ran.,The school administered tests to the students.,The boy’s dirty clothes had to be washed from baseball.,The friends missed the party due to their slow and broken cars that broke down in the tunnel.,The family spend their summer out of school at the beach eating ice cream.,The girl went shopping for her school prom but ruined her dress with makeup.,0,0,2.113,0,"3, 2 ",0,0,2.01,0,"6, 1, 4",0,0,2.01,0,"4, 7, 6",0,0,2.109,0,"8, 24, 10",0,0,2.009,0,"11, 33, 18",0,0,2.01,0,"91, 55, 30",0,0,2.007,0,He is playing in the leaves.,Towel and dog,0,0,2.009,0,She is laughing at the girl that fell.,Bat and purse,Everyday,Everyday,,,,,,,
10/12/2020 16:12,10/12/2020 16:18,IP Address,69.124.193.207,100,358,TRUE,10/12/2020 16:18,R_2uy16YmoGTLflXT,,,,,41.17289734,-74.37909698,anonymous,EN,Female,21,College of Science and Health,The dog went to run after the ball. ,The student had a test at school today. ,The boy made his clothes all dirty during baseball practice. ,The cars drove slow to the party to meet their friends. ,"The family got ice cream as a tradition on their way home from the beach during the summer, right before school began. ","The prom dress was ruined, therefore the girl had to go shopping after school. ",0,0,2.011,0,"3,2,0",0,0,2.009,0,"6,1,4",0,0,2.009,0,"4,7,6",0,0,2.009,0,"8,24,10",0,0,2.009,0,"11, , ",0,0,2.01,0,"91,54,40",0,0,2.009,0,Playing in the leaves. ,"Towel, dog ",0,0,2.009,0,Bullying?,"Bat, purse",3-4 times per week,Everyday,,,,,,,
10/12/2020 16:37,10/12/2020 16:47,IP Address,73.198.119.23,100,577,TRUE,10/12/2020 16:47,R_2YeJrfHbgQcrAVP,,,,,40.69470215,-74.26879883,anonymous,EN,Female,23,College of Science and Health,I like to run and play ball with my dog.,"As a student, I am constantly studying at school for my test.","When a boy plays baseball, their clothes tend to get dirty.",I was going a party with friends across the tunnel which is why cars were going extremely slow.,"During the summer, I like to go to the beach and eat ice cream with my family before I go back to school.",My prom shopping was ruined by this one girl.,0,0,2.007,0,"3, 2, 0",0,0,1.645,0,"6, 1, 4",0,0,1.313,0,"4, 7, 6",0,0,2.007,0,"8, 24, 10",0,0,2.004,0,"11, 33, 18",0,0,2.008,0,"91, 55, 40",0,0,1.162,0,He is playing in the fallen leaves.,Towel dog,0,0,2.108,0,She is making fun of the girl in the yellow shirt.,Bat purse,1-2 times per week,1-2 times per week,,,,,,,
10/12/2020 16:57,10/12/2020 17:04,IP Address,96.234.36.155,100,441,TRUE,10/12/2020 17:04,R_3J44iznzypnCXZ2,,,,,40.91290283,-74.16269684,anonymous,EN,Female,21,College of Science and Health,My dog began to run when I threw the ball.,The student took a test at school.,The boy had dirty clothes after playing baseball. ,"After the party, my friends drove their cars through the tunnel as slow as they could.","In the summer I enjoy going to the beach with my family, talking about school and eating Icecream.",The school prom was ruined after the girl didn’t find a dress after shopping all day. ,0,0,2.012,0,"3, 2, 0",0,0,2.01,0,"6, 1, 4",0,0,2.009,0,"4, 7, 6",0,0,2.009,0,"8, 24, 10",0,0,2.009,0,"11, 33, 10",0,0,2.108,0,"91, 55, 40",0,0,2.11,0,He’s jumping in the pile of leaves ,"Towel, dog",0,0,2.11,0,She is laughing at someone who is falling ,"Bat, purse ",3-4 times per week,3-4 times per week,,,,,,,
10/12/2020 17:38,10/12/2020 17:43,IP Address,100.1.139.94,100,307,TRUE,10/12/2020 17:43,R_2Tt5b1ir6SdiSRy,,,,,40.9571991,-74.16040039,anonymous,EN,Female,21,College of Science and Health,The dog saw the ball and started to run,The student was at school and had to take a test,The boy got his clothes dirty from playing baseball,The cars with the friends from the party have to drive slow through the tunnel,The family does not have school during the summer so they went to the beach and got ice cream,The girl went prom dress shopping for school and spilled juice on it so it is now ruined,0,0,2.111,0,"3, 2, 0",0,0,2.01,0,"6, 1, 4",0,0,2.11,0,"4, 7, 6",0,0,1.811,0,"8, 24, 10",0,0,1.694,0,"11, 33, 18",0,0,2.009,0,"91, 54, 40",0,0,1.079,0,He is jumping in the leaves,Towel and dog,0,0,1.094,0,She’s enjoying this girl trip,Purse and bat,1-2 times per week,1-2 times per week,,,,,,,
10/12/2020 18:11,10/12/2020 18:17,IP Address,69.142.218.191,100,355,TRUE,10/12/2020 18:17,R_1K12mjBrLqhAa3H,,,,,40.31719971,-74.43039703,anonymous,EN,Female,22,College of Science and Health,The dog runs to the ball,The student tests at the school,The boy dirties his basketball clothes ,The friends drive cars slowly through the tunnel to the party ,The family eats ice cream at the beach during the summer after school,The school girl ruined prom shopping ,0,0,2.01,0,"3, 2 , 1",0,0,1.639,0,"6, 1, 4",0,0,0.987,0,"4, 7, 6",0,0,1.149,0,"8, 24, 10",0,0,1.663,0,"11, 33, 18",0,0,2.009,0,"91, 55, 40",0,0,1.492,0,He is jumping in the leaves. ,"Towel, dog",0,0,2.11,0,She is falling and has spaghetti on her. ,"Bat, purse",Everyday,Everyday,,,,,,,
10/12/2020 19:24,10/12/2020 19:30,IP Address,24.47.128.127,100,330,TRUE,10/12/2020 19:30,R_9SIyghUvd3oBBlf,,,,,40.39129639,-74.3246994,anonymous,EN,Female,21,College of Arts and Communication,The dog runs for the ball. ,The student hates school tests. ,The boy’s baseball clothes are dirty. ,My friends were late to my party because of the slow cars in the tunnel. ,My family likes to go to the beach in the summer to eat ice cream when school is out. ,The girl ruined school prom dress shopping for all her friends. ,0,0,2.147,0,"3,2,1",0,0,2.15,0,"6,1,4",0,0,2.147,0,"4,7,6",0,0,2.15,0,"8,24,10",0,0,2.048,0,"11,34,18",0,0,2.149,0,"91,55,40",0,0,1.193,0,He is playing in the leaves. ,Towel dog. ,0,0,1.2,0,She’s being rude laughing at the other girl falling. ,Bat purse ,1-2 times per week,1-2 times per week,,,,,,,
10/12/2020 20:27,10/12/2020 20:38,IP Address,71.104.34.160,100,712,TRUE,10/12/2020 20:38,R_yX81FN83DotrlAJ,,,,,40.59210205,-74.62380219,anonymous,EN,Female,21,College of Business,dogs run to get the ball,a student went to school to take a test ,the boy’s clothes got dirty from his baseball game ,my friend drove her car through a tunnel slowly to get to a party,"Now that school is over and it is summer vacation, my family and I went to the beach to get ice cream ","The girl went shopping for a prom dress for school, but it was ruined ",1.662,1.662,2.012,1,"3,2,0",0,0,2.01,0,"6,1,4",0,0,2.01,0,"4,7,6",0,0,2.009,0,"9,24,10",0,0,2.008,0,"11,33,18",0,0,2.109,0,"91,55,40",0,0,2.11,0,He is playing in the leaves ,"Towel, Dog ",0,0,2.129,0,she is laughing at the girl tripping and spilling food on her,"Bat, Purse ",Everyday,3-4 times per week,,,,,,,
10/12/2020 20:38,10/12/2020 20:45,IP Address,47.17.17.128,100,422,TRUE,10/12/2020 20:45,R_2Ppr1pkwjyOmZXh,,,,,40.94239807,-74.29519653,anonymous,EN,Female,21,College of Education,The dog ran to get the ball. ,The student took a test at school,Boys get dirty clothes when they play baseball. ,The friends drove their calls slowly through the tunnel to get to the party. ,When school is over and it is summer I go to the beach and get icecream with my family. ,"The girls school prom was ruined when she didn’t find the perfect dress, after shopping all year. ",0,0,2.113,0,"3,2,0",0,0,2.01,0,"6,1,4",0,0,2.01,0,"4,7,6",0,0,2.01,0,"8,24,10",0,0,2.11,0,"11,33,18",0,0,2.11,0,"91,55,40",0,0,2.009,0,He is playing in the leaves. ,"Towel, dog",0,0,2.109,0,She is laughing at the girl falling. ,"Bat, purse",Everyday,3-4 times per week,,,,,,,
10/13/2020 6:42,10/13/2020 6:47,IP Address,69.248.215.209,100,276,TRUE,10/13/2020 6:47,R_2c7VPANaCuK5IK4,,,,,40.75819397,-74.99140167,anonymous,EN,Female,20,College of Science and Health,The dog got a ball and then started to run.,The student took a test at school.,The clothes the boy wore were dirty after baseball ,The cars went slow through the tunnel on the way to a friends party,At the beach in the summer when school is over my family likes to eat ice cream ,The girl ruined her prom dress so she went shopping after school ,0,0,1.8,0,"5,4,2",0,0,0.958,0,"8,3,6",0,0,1.466,0,"6,9,8",0,0,1.852,0,"10,26,12",0,0,1.565,0,"13,35,20",0,0,2.011,0,"93,57,42",0,0,1.127,0,Playing in leaves,Towel and dog,0,0,0.835,0,Laughing at the girl falling,"Bat, purse",3-4 times per week,Everyday,,,,,,,
10/13/2020 8:33,10/13/2020 8:39,IP Address,24.187.121.133,100,354,TRUE,10/13/2020 8:39,R_zZmvYQ2veTEcpQR,,,,,40.87680054,-74.08670044,anonymous,EN,Female,21,College of Science and Health,The dog will run after the ball if i throw It,The students at my school failed this test,The boy got his clothes dirty from baseball ,My friends and i drove out cars through the tunnel very slow to get to the party ,I was At the beach getting ice cream with my family while in summer school,Prom was ruined for the girl after she missed school to go shopping ,0.926,2.091,2.107,2,3 0 0,0,0,2.008,0,6 1 4,0,0,2.01,0,4 7 6,0,0,2.008,0,8 24 10,0,0,2.108,0,11 33 18,0,0,2.009,0,91 55 40,0,0,2.009,0,Jumping,Towel dog,0,0,2.007,0,She’s being mean laughing at the girl falling,Bay purse,Never,Never,,,,,,,
10/13/2020 9:38,10/13/2020 9:45,IP Address,69.120.194.222,100,394,TRUE,10/13/2020 9:45,R_1kU4j2jmuDlx84L,,,,,40.94569397,-74.18260193,anonymous,EN,Female,21,College of Humanities and Social Science,The dog ran after the ball.,The student studied for their test at school.,The boy's clothes were dirty after baseball practice.,The cars in the tunnel moved slowly as the friends in the limo got ready for the party.,My family ate ice cream at the beach last summer before school started.,The girls' shopping trip was ruined right before the school prom.,0,0,2.118,0,"3, 2, 0",0,0,2.027,0,"6, 1, 4",0,0,2.015,0,"4, 7, 6",0,0,2.019,0,"8, 24, 10",0,0,2.124,0,"11, 33, 18",0,0,2.123,0,"91, 55, 40",0,0,2.111,0,He is jumping in a pile of leaves.,Towel dog,0,0,2.124,0,She is watching food fall on the girl in the yellow sweater.,bat purse,Everyday,Everyday,,,,,,,
10/13/2020 19:07,10/13/2020 19:15,IP Address,149.151.84.232,100,486,TRUE,10/13/2020 19:15,R_Uhcd9RqqL1xbtzH,,,,,40.94509888,-74.25309753,anonymous,EN,Female,20,College of Science and Health,the dog ran after the ball ,the student took a school test ,the boy got his clothes dirty playing basketball,"the friends drove slowly in a car, through a tunnel to a party",the family went to the beach and got ice cream while on school summer break,the girlruined the school prom by not going shopping ,0,0,2.007,0,"3, 2, 0",0,0,2.107,0,"6, 1, 4",0,0,2.007,0,"4, 7, 6",0,0,2.107,0,"8, 24, 10",0,0,2.005,0,"11, 33, 18",0,0,2.007,0,"91, 55, 40",0,0,2.006,0,jumping into the leaves,towel dog,0,0,2.106,0,laughing at the girl who spilled her food ,bat purse,1-2 times per week,1-2 times per week,,,,,,,
10/6/2020 20:00,10/6/2020 20:01,IP Address,47.18.25.2,2,15,FALSE,10/13/2020 20:01,R_TbybkL4OKPuq6pr,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 8:30,10/7/2020 8:30,IP Address,81.4.176.226,2,39,FALSE,10/14/2020 8:30,R_10SlymrniACU3dD,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 8:38,10/7/2020 8:38,IP Address,168.216.130.57,14,43,FALSE,10/14/2020 8:39,R_3PGFov566CDs5ZK,,,,,,,anonymous,EN,Female,23,College of Arts and Communication,The dog ran after the ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 9:24,10/7/2020 9:24,IP Address,69.112.219.137,10,18,FALSE,10/14/2020 9:24,R_3EN2dQAbDoucyTh,,,,,,,anonymous,EN,Female,22,College of Science and Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 9:39,10/7/2020 9:40,IP Address,69.124.48.52,2,34,FALSE,10/14/2020 9:40,R_1DRTbjKFW9ZlTY5,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 10:06,10/7/2020 10:07,IP Address,69.120.146.13,12,27,FALSE,10/14/2020 10:07,R_3njXL2Z3tR1tTbv,,,,,,,anonymous,EN,Male,21,College of Arts and Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 11:18,10/7/2020 11:19,IP Address,68.193.210.217,2,30,FALSE,10/14/2020 11:19,R_25XZOVJa2RJDFkq,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 15:03,10/7/2020 15:03,IP Address,128.0.246.52,2,53,FALSE,10/14/2020 15:04,R_b9lUpNonD4nqQGl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 18:08,10/7/2020 18:08,IP Address,108.50.171.171,2,16,FALSE,10/14/2020 18:08,R_2wice1Fz72vQPx4,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020 18:07,10/7/2020 18:11,IP Address,107.77.225.160,17,227,FALSE,10/14/2020 18:11,R_zcM9FZEx9ZRBrYR,,,,,,,anonymous,EN,Female,18,College of Humanities and Social Science,"I threw a ball to my dog, but he did not run to get it.",School tests really stress all of the students.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020 10:02,10/15/2020 10:07,IP Address,72.68.99.108,100,276,TRUE,10/15/2020 10:07,R_2wn6YmewBUKWk8i,,,,,40.59210205,-74.62380219,anonymous,EN,Male,20,College of Science and Health,The dog ran with a ball,The student hates tests at school,The boys clothes were dirty after basketball,After the friends party the cars went slow through the tunnel,My family went to the beach after school during the summer to eat ice cream,The girls school prom was ruined when she went shopping,0,0,2.155,0,"3,2,0",0,0,2.036,0,"6,1,4",0,0,2.033,0,"4,7,6",0,0,2.036,0,"8,24,10",0,0,2.036,0,"11,33,18",0,0,2.035,0,"91,55,40",0,0,2.035,0,Jumping into leaves,Towel dog,0,0,2.155,0,Laughing,Bat purse,1-2 times per week,1-2 times per week,,,,,,,
10/15/2020 10:09,10/15/2020 10:15,IP Address,47.17.96.168,100,368,TRUE,10/15/2020 10:15,R_2tngheMl0emYeT2,,,,,40.59210205,-74.62380219,anonymous,EN,Male,20,College of Business,The dog run to catch the ball,The student took a test at school,The boy had dirty clothes from playing baseball ,My friends drove their slow cars through the tunnel to get to the party ,Once my school ended my family went to get icecream at the beach this summer ,The girl at my school ruined prom by shopping at the wrong store ,0,0,2.012,0,"3, 2, 0",0,0,1.939,0,"7, 1, 4",0,0,2.11,0,"4,7,6",0,0,2.028,0,"8,24,10",0,0,2.021,0,"11,33,18",0,0,2.025,0,"91,55,40",0,0,1.779,0,He is jumping into a leaf pile to play in it.,Towel Dog,0,0,1.544,0,She looks like she is bullying the girl in the yellow sweater and laughing at her falling,Bat purse ,1-2 times per week,1-2 times per week,,,,,,,
10/15/2020 11:18,10/15/2020 11:22,IP Address,69.80.135.144,100,240,TRUE,10/15/2020 11:22,R_22nKEalfC8fwccm,,,,,40.44419861,-79.95570374,anonymous,EN,Male,20,College of Science and Health,The ball likes to run to the ball.,The student took a test at school.,The boy wore dirty clothes for baseball.,The friends like to party in the tunnel with slow cars.,The family goes to the beach in the summer for ice cream after school.,The girl went shopping even though her school prom was ruined.,0.057,1.241,2.009,2,"3,2,0",0,0,2.006,0,"6,1,3",0,0,2.008,0,"4,7,6",0,0,2.006,0,"8,24,10",0,0,2.107,0,"11,33,13",0,0,2.107,0,"91,55,40",0,0,2.106,0,He is playing in the leaves. ,towel and dog,0,0,2.107,0,She is laughing at the girl who dropped her lunch.,"bat, towel",3-4 times per week,1-2 times per week,,,,,,,
10/15/2020 12:08,10/15/2020 12:12,IP Address,107.77.161.63,100,218,TRUE,10/15/2020 12:12,R_AoYi9nzFOlfq6bL,,,,,42.4651947,-83.37129974,anonymous,EN,Male,20,College of Business,A dog had to run to get the ball.,The student went to school to fail the test. ,I wore dirty clothes because of playing baseball with my boy.,The car was so slow through the tunnel on the way to a party with friends.,I went to the beach once school ended with my family during the summer and we had ice cream.,This girl ruined my school prom with her expensive dress shopping.,0,0,2.112,0,"3, 1, 0",0,0,1.385,0,"6, 1, 4",0.768,0.768,0.8,1,"4, 7, 6",0,0,1.07,0,"8, 24, 10",0,0,1.224,0,"11, 33, 18",0,0,0.657,0,"91, 55, 40",0,0,0.607,0,Playing leaves.,"Towel, dog",0,0,0.911,0,It is getting ruined by pie.,"Bat, shirt",Never,Everyday,,,,,,,
10/15/2020 13:06,10/15/2020 13:12,IP Address,149.150.236.141,100,339,TRUE,10/15/2020 13:12,R_33vTwRIReEZup4R,,,,,40.74760437,-74.25990295,anonymous,EN,Male,20,College of Business,"She told the dog, “Run for the ball!”",The school dean told the student they failed the test.,The boy brought dirty clothes after his baseball game.,My friends in their cars drove through the tunnel to a party.,I went to the beach with my family after summer school and got ice cream.,The girl stopped shopping for her dress so it ruined her school prom.,0,0,2.013,0,"3, 2, 0",0,0,2.11,0,"6, 1, 4",0,0,2.109,0,"4, 7, 6",0,0,2.009,0,"8, 24, 10",0,0,2.11,0,"11, 33, 18",0,0,2.108,0,"91, 55, 40",0,0,2.109,0,Jumping in the leaves,Towel Dog,0,0,2.008,0,Watching someone fall,n/a,1-2 times per week,Never,,,,,,,
